Datetime,time,Measured & Upscaled,Most recent forecast,Day Ahead 11AM forecast,Day-ahead 6PM forecast,Week-ahead forecast,Monitored capacity,Load factor,Decremental bid Indicator
2022-3-20,4:15:00,1421.42,1484.86,1491.9,1494.7,570.54,2254.4,0.63,''
2022-3-20,4:00:00,1321.15,1432.85,1463.19,1466.4,588.62,2254.4,0.59,''
2022-3-20,3:45:00,1252.67,1402.06,1433.64,1435.33,608.42,2254.4,0.56,''
2022-3-20,3:30:00,1226.46,1372.04,1401.46,1397.19,617.41,2254.4,0.54,''
2022-3-20,3:15:00,1246.6,1342.7,1358.67,1365.74,637.98,2254.4,0.55,''
2022-3-20,3:00:00,1292.22,1318.87,1322.04,1327.2,651.06,2254.4,0.57,''
2022-3-20,2:45:00,1265.03,1248.91,1336.29,1334.64,646.04,2254.4,0.56,''
2022-3-20,2:30:00,1194.24,1182.06,1345.71,1338.49,654.36,2254.4,0.53,''
2022-3-20,2:15:00,1031.36,1119.6,1357.54,1348.53,656.59,2254.4,0.46,''
2022-3-20,2:00:00,998.36,1058.44,1359.4,1353.47,657.16,2254.4,0.44,''
2022-3-20,1:45:00,1008.2,1107.5,1422.8,1412.59,657.73,2254.4,0.45,''
2022-3-20,1:30:00,972.8,1157.9,1482.07,1464.21,658.3,2254.4,0.43,''
2022-3-20,1:15:00,1091.09,1212.66,1527.98,1525.57,664.02,2254.4,0.48,''
2022-3-20,1:00:00,1137.3,1267.86,1588.26,1588.41,675.62,2254.4,0.5,''
2022-3-20,0:45:00,1155.93,1508.34,1650.18,1641.02,677.77,2254.4,0.51,''
2022-3-20,0:30:00,1222.54,1572.97,1715.93,1706.39,684.64,2254.4,0.54,''
2022-3-20,0:15:00,1498.08,1631.07,1775.44,1770.93,697.47,2254.4,0.66,''
2022-3-20,0:00:00,1755.88,1677.3,1833.55,1842,711.54,2254.4,0.78,''
2022-3-19,23:45:00,1877.59,1767.13,1859.21,1852.37,1553.07,2254.4,0.83,''
2022-3-19,23:30:00,2084.83,1842.26,1896.5,1895.28,1543.11,2254.4,0.92,''
2022-3-19,23:15:00,2123.43,1908.92,1931.58,1934.31,1523.17,2254.4,0.94,''
2022-3-19,23:00:00,2155.88,1964.64,1954.2,1959.6,1501.3,2254.4,0.96,''
2022-3-19,22:45:00,2146.23,2024.42,1980.77,1985.77,1501.11,2254.4,0.95,''
2022-3-19,22:30:00,2179.52,2059.32,1997.16,2003.18,1483.58,2254.4,0.97,''
2022-3-19,22:15:00,2161.17,2081.76,2016.8,2021.35,1480.58,2254.4,0.96,''
2022-3-19,22:00:00,2083.17,2101.84,2034.81,2037.59,1489.29,2254.4,0.92,''
2022-3-19,21:45:00,2049.92,2120.34,2048.47,2048.47,1482.94,2254.4,0.91,''
2022-3-19,21:30:00,2116.75,2127.41,2058.52,2058.69,1477.12,2254.4,0.94,''
2022-3-19,21:15:00,2176.58,2137.86,2074.38,2074.13,1477.42,2254.4,0.97,''
2022-3-19,21:00:00,2192.06,2144.42,2075.27,2068.56,1474.78,2254.4,0.97,''
2022-3-19,20:45:00,2203.09,2152.48,2080.38,2074.36,1464.11,2254.4,0.98,''
2022-3-19,20:30:00,2203.75,2158.58,2084.66,2079.82,1454.3,2254.4,0.98,''
2022-3-19,20:15:00,2197.27,2158.94,2087.77,2078,1441.13,2254.4,0.97,''
2022-3-19,20:00:00,2185.76,2157.84,2095,2083.03,1434.6,2254.4,0.97,''
2022-3-19,19:45:00,2143.92,2155.69,2094.17,2084.1,1420.07,2254.4,0.95,''
2022-3-19,19:30:00,2066.05,2149.63,2099.86,2092.33,1400.54,2254.4,0.92,''
2022-3-19,19:15:00,1900.49,2145.5,2097.2,2091.84,1392.88,2254.4,0.84,''
2022-3-19,19:00:00,1855.15,2142.59,2089.43,2087.18,1374.86,2254.4,0.82,''
2022-3-19,18:45:00,1895.45,2150.57,2080.97,2080.88,1367.53,2254.4,0.84,''
2022-3-19,18:30:00,1813.46,2145.22,2067.61,2068.82,1348.28,2254.4,0.8,''
2022-3-19,18:15:00,1743.21,2134.74,2056.24,2062.45,1338.25,2254.4,0.77,''
2022-3-19,18:00:00,1683.33,2122.58,2048.44,2064.3,1312.82,2254.4,0.75,''
2022-3-19,17:45:00,1695.82,2118.16,2043.8,2057.09,1276.85,2254.4,0.75,''
2022-3-19,17:30:00,1801.82,2110.99,2030.78,2041.16,1253.93,2254.4,0.8,''
2022-3-19,17:15:00,1946.36,2106.73,2026.47,2036.97,1213.02,2254.4,0.86,''
2022-3-19,17:00:00,2072.77,2086.87,2025.52,2031.21,1181.8,2254.4,0.92,''
2022-3-19,16:45:00,2098.99,2075.87,2003.12,2020.46,1131.74,2254.4,0.93,''
2022-3-19,16:30:00,2028.49,2067.44,1984.91,2004.6,1083.94,2254.4,0.9,''
2022-3-19,16:15:00,2027.74,2056.8,1966.28,1997.02,1046.77,2254.4,0.9,''
2022-3-19,16:00:00,2071.02,2044.32,1946.74,1976.92,1028.39,2254.4,0.92,''
2022-3-19,15:45:00,2048.64,2028.51,1923.53,1954.52,1001.18,2254.4,0.91,''
2022-3-19,15:30:00,1997.24,2017.46,1891.93,1920.37,966.29,2254.4,0.89,''
2022-3-19,15:15:00,1893.55,1995.61,1869.78,1897.21,939.26,2254.4,0.84,"-60,600"
2022-3-19,15:00:00,1968.89,1974.19,1845.38,1877.63,936.52,2254.4,0.87,''
2022-3-19,14:45:00,1665.98,1935,1801.27,1837.51,926.68,2254.4,0.74,"-224,100"
2022-3-19,14:30:00,1503.92,1879.98,1774.42,1818.69,916.89,2254.4,0.67,"-424,100"
2022-3-19,14:15:00,1449.74,1826.72,1738.72,1789.53,907.18,2254.4,0.64,"-474,100"
2022-3-19,14:00:00,1392.54,1775.24,1722.78,1763.95,897.53,2254.4,0.62,"-524,100"
2022-3-19,13:45:00,1204.9,1728.92,1713.2,1748.92,868.95,2254.4,0.53,"-537,600"
2022-3-19,13:30:00,1357.4,1687.33,1707.96,1733.65,821.4,2254.4,0.6,"-521,700"
2022-3-19,13:15:00,1363.04,1641.09,1684.88,1711.7,775,2254.4,0.6,"-479,500"
2022-3-19,13:00:00,1411.62,1593.72,1679.48,1697.31,734.98,2254.4,0.63,"-410,100"
2022-3-19,12:45:00,1403.64,1846.36,1697.24,1709.24,745.7,2254.4,0.62,"-436,000"
2022-3-19,12:30:00,1481.99,1894.13,1715.48,1720.21,760.69,2254.4,0.66,"-286,000"
2022-3-19,12:15:00,1573.15,1938.52,1728.3,1729.78,775.88,2254.4,0.7,"-186,000"
2022-3-19,12:00:00,1612.33,1985.11,1731.21,1735.79,791.29,2254.4,0.72,"-118,800"
2022-3-19,11:45:00,1872.35,2008.34,1739.27,1742.13,806.9,2254.4,0.83,"-39,000"
2022-3-19,11:30:00,1894.66,2014.91,1742.71,1746.18,817.86,2254.4,0.84,"-131,400"
2022-3-19,11:15:00,1899.4,2029.04,1751.72,1753.67,824.58,2254.4,0.84,"-74,200"
2022-3-19,11:00:00,1879.14,2040.89,1754.59,1764.38,827.83,2254.4,0.83,"-111,700"
2022-3-19,10:45:00,2021.12,2022.06,1754.15,1763.21,830.1,2254.4,0.9,''
2022-3-19,10:30:00,1989.72,1992.47,1741.19,1750.3,844.63,2254.4,0.88,''
2022-3-19,10:15:00,1903.26,1962.54,1744.89,1752.87,860.46,2254.4,0.84,''
2022-3-19,10:00:00,1861.74,1931.67,1733.2,1740.21,872.99,2254.4,0.83,''
2022-3-19,9:45:00,1817.77,1934.36,1750.3,1759.25,893.11,2254.4,0.81,''
2022-3-19,9:30:00,1801.57,1937.2,1771.77,1781.63,916.17,2254.4,0.8,''
2022-3-19,9:15:00,1821.04,1946.26,1793.57,1810.32,939.49,2254.4,0.81,''
2022-3-19,9:00:00,1892.84,1945.23,1806.32,1834.39,948.09,2254.4,0.84,''
2022-3-19,8:45:00,1907.76,1928.01,1794.64,1827.55,965.26,2254.4,0.85,''
2022-3-19,8:30:00,1859.67,1915.96,1785.74,1829.6,967.61,2254.4,0.82,''
2022-3-19,8:15:00,1752.03,1903.35,1783.59,1823.92,983.59,2254.4,0.78,''
2022-3-19,8:00:00,1686.39,1878.47,1798.83,1821.07,1013.13,2254.4,0.75,''
2022-3-19,7:45:00,1669.75,1886.73,1826.49,1842.5,1028.16,2254.4,0.74,''
2022-3-19,7:30:00,1652.21,1896.5,1850.18,1854.32,1053.89,2254.4,0.73,''
2022-3-19,7:15:00,1615.8,1918.02,1875.09,1875.49,1094.57,2254.4,0.72,''
2022-3-19,7:00:00,1578.98,1922.24,1880.42,1881.31,1106.94,2254.4,0.7,''
2022-3-19,6:45:00,1570.54,1985.62,1892.42,1896.17,1104.93,2254.4,0.7,''
2022-3-19,6:30:00,1602.6,1997.09,1918.89,1923.23,1103.66,2254.4,0.71,''
2022-3-19,6:15:00,1626.8,2002.39,1938.21,1943.06,1120.08,2254.4,0.72,''
2022-3-19,6:00:00,1634.86,2000.23,1944.42,1958.29,1133.37,2254.4,0.73,''
2022-3-19,5:45:00,1672.24,2008.58,1929.09,1942.9,1129.63,2254.4,0.74,''
2022-3-19,5:30:00,1748.03,2006.97,1922.68,1937.29,1126.37,2254.4,0.78,''
2022-3-19,5:15:00,1735.81,2019.62,1905.26,1921.2,1121.3,2254.4,0.77,''
2022-3-19,5:00:00,1784.3,2023.5,1896.18,1913.04,1114.55,2254.4,0.79,''
2022-3-19,4:45:00,1793.39,2028.4,1893,1906.01,1132.61,2254.4,0.8,''
2022-3-19,4:30:00,1801.57,2037.65,1878.32,1888.58,1132.74,2254.4,0.8,''
2022-3-19,4:15:00,1878.21,2039.2,1866.44,1875.5,1130.79,2254.4,0.83,''
2022-3-19,4:00:00,1902.49,2036.4,1854.01,1864.13,1128.85,2254.4,0.84,''
2022-3-19,3:45:00,1931.98,2010.06,1846.68,1856.17,1126.93,2254.4,0.86,''
2022-3-19,3:30:00,1936.77,1999.16,1847.25,1853.82,1124.79,2254.4,0.86,''
2022-3-19,3:15:00,1925.43,1970.68,1846.97,1850.32,1119.61,2254.4,0.85,''
2022-3-19,3:00:00,1841.98,1941.47,1834.17,1833.68,1114.46,2254.4,0.82,''
2022-3-19,2:45:00,1785.43,1921.03,1833.86,1832.95,1137.03,2254.4,0.79,''
2022-3-19,2:30:00,1794.99,1895.75,1838.54,1835.57,1146.99,2254.4,0.8,''
2022-3-19,2:15:00,1767.49,1881.3,1841.02,1839.55,1153.36,2254.4,0.78,''
2022-3-19,2:00:00,1750.96,1853.66,1834.54,1833.73,1154.4,2254.4,0.78,''
2022-3-19,1:45:00,1718.62,1855.46,1839.19,1838.55,1157.48,2254.4,0.76,''
2022-3-19,1:30:00,1738.75,1853.58,1837.54,1841.47,1161.59,2254.4,0.77,''
2022-3-19,1:15:00,1777.32,1854.43,1839.17,1845.24,1167.94,2254.4,0.79,''
2022-3-19,1:00:00,1786.75,1856.09,1834.79,1836.65,1166.89,2254.4,0.79,''
2022-3-19,0:45:00,1803.15,1905.39,1818.51,1819.12,1192.89,2254.4,0.8,''
2022-3-19,0:30:00,1776.55,1898.88,1804.94,1806.63,1201.98,2254.4,0.79,''
2022-3-19,0:15:00,1742.24,1885.37,1791.56,1789.23,1206.88,2254.4,0.77,''
2022-3-19,0:00:00,1731.08,1858.62,1780.6,1776.57,1209.73,2254.4,0.77,''
2022-3-18,23:45:00,1633.36,1837.51,1825.2,1795.92,1707.54,2254.4,0.72,''
2022-3-18,23:30:00,1590.5,1814.43,1832.12,1803.56,1706.28,2254.4,0.71,''
2022-3-18,23:15:00,1584.93,1800.46,1828.32,1805.92,1717.66,2254.4,0.7,''
2022-3-18,23:00:00,1542.11,1776.26,1828.77,1800.45,1723.68,2254.4,0.68,''
2022-3-18,22:45:00,1540.72,1741.12,1822.08,1795.75,1737.06,2254.4,0.68,''
2022-3-18,22:30:00,1553.58,1703.98,1813.52,1776.32,1745.69,2254.4,0.69,''
2022-3-18,22:15:00,1613.01,1678.36,1803.9,1761.17,1750.69,2254.4,0.72,''
2022-3-18,22:00:00,1643.17,1648.38,1793.67,1747.59,1751.52,2254.4,0.73,''
2022-3-18,21:45:00,1576.97,1640.53,1786.8,1742.96,1744.73,2254.4,0.7,''
2022-3-18,21:30:00,1522.85,1644.22,1783.66,1739.15,1751.12,2254.4,0.68,''
2022-3-18,21:15:00,1519.7,1642.16,1782.46,1736.25,1749.57,2254.4,0.67,''
2022-3-18,21:00:00,1428.65,1638.31,1787.11,1745.64,1755.49,2254.4,0.63,''
2022-3-18,20:45:00,1315.34,1646.33,1789.47,1750.07,1768.28,2254.4,0.58,''
2022-3-18,20:30:00,1258.28,1647.11,1788.56,1744.8,1767.59,2254.4,0.56,''
2022-3-18,20:15:00,1194.28,1664.75,1788.22,1740.43,1787.21,2254.4,0.53,''
2022-3-18,20:00:00,1181.67,1665.83,1781.5,1725.59,1791.2,2254.4,0.52,''
2022-3-18,19:45:00,1115.9,1654.53,1753.7,1705.85,1794.25,2254.4,0.49,''
2022-3-18,19:30:00,1121.32,1631.38,1727.73,1683.52,1803.35,2254.4,0.5,''
2022-3-18,19:15:00,1130.18,1612.81,1684.65,1650.96,1805.2,2254.4,0.5,''
2022-3-18,19:00:00,1105.13,1595.05,1650.52,1615.44,1807.18,2254.4,0.49,''
2022-3-18,18:45:00,1074,1663.4,1618.92,1575.99,1793.36,2254.4,0.48,''
2022-3-18,18:30:00,982.11,1605.84,1584.74,1532.01,1773.84,2254.4,0.44,''
2022-3-18,18:15:00,871.67,1555.45,1525.86,1472.45,1757.77,2254.4,0.39,''
2022-3-18,18:00:00,785.47,1505.91,1447.45,1412.29,1690.34,2254.4,0.35,''
2022-3-18,17:45:00,641.21,1409.71,1363.05,1333.14,1678.79,2254.4,0.28,''
2022-3-18,17:30:00,523.76,1309.12,1298.95,1263.32,1678.33,2254.4,0.23,''
2022-3-18,17:15:00,419.32,1201.77,1231.86,1193.56,1647.72,2254.4,0.19,''
2022-3-18,17:00:00,325.95,1090.56,1160.2,1126.08,1620.79,2254.4,0.14,''
2022-3-18,16:45:00,241.81,920.43,1081.39,1053,1600.18,2254.4,0.11,''
2022-3-18,16:30:00,159.75,764.65,1001.82,978.45,1586.24,2254.4,0.07,''
2022-3-18,16:15:00,108.42,626.23,925.09,907.48,1562.25,2254.4,0.05,''
2022-3-18,16:00:00,73.53,506.67,854.92,844.22,1536.74,2254.4,0.03,''
2022-3-18,15:45:00,55.99,412.91,777.03,773.95,1531.36,2254.4,0.02,''
2022-3-18,15:30:00,43.73,331.59,705.99,708.48,1530.44,2254.4,0.02,''
2022-3-18,15:15:00,36.71,262.2,639.94,643.11,1509.56,2254.4,0.02,''
2022-3-18,15:00:00,33.17,202.22,578.16,580.92,1494.14,2254.4,0.01,''
2022-3-18,14:45:00,32.08,173.89,518.96,519.75,1452.88,2254.4,0.01,''
2022-3-18,14:30:00,32.09,146.49,466.2,465.6,1436.54,2254.4,0.01,''
2022-3-18,14:15:00,26.42,123.17,417.63,415.3,1401.08,2254.4,0.01,''
2022-3-18,14:00:00,27.51,100.67,373.64,370.72,1367.98,2254.4,0.01,''
2022-3-18,13:45:00,27.47,71.92,337.23,333.35,1369.41,2254.4,0.01,''
2022-3-18,13:30:00,25.95,48.76,302.95,298.72,1371.54,2254.4,0.01,''
2022-3-18,13:15:00,22,29.59,274,267.42,1360.34,2254.4,0.01,''
2022-3-18,13:00:00,18.58,18.3,248.49,239.2,1362.66,2254.4,0.01,''
2022-3-18,12:45:00,15.97,8.97,234.91,222.77,1347.37,2254.4,0.01,''
2022-3-18,12:30:00,16.78,10.81,222.47,207.3,1350.36,2254.4,0.01,''
2022-3-18,12:15:00,14.74,13.64,210.28,192.48,1347.69,2254.4,0.01,''
2022-3-18,12:00:00,11.15,18.41,198.31,178.73,1360.16,2254.4,0,''
2022-3-18,11:45:00,8.6,19.99,192.32,172.57,1373.99,2254.4,0,''
2022-3-18,11:30:00,8.5,22.2,183.18,165.17,1403.02,2254.4,0,''
2022-3-18,11:15:00,5.84,24.68,176.25,159.8,1420.96,2254.4,0,''
2022-3-18,11:00:00,3,29.05,172.44,155.9,1441.83,2254.4,0,''
2022-3-18,10:45:00,2.07,24.74,168.74,151.94,1453.56,2254.4,0,''
2022-3-18,10:30:00,0.7,20.48,163.76,147.48,1464.1,2254.4,0,''
2022-3-18,10:15:00,0.68,18.22,159.07,143.89,1448.48,2254.4,0,''
2022-3-18,10:00:00,0.45,16.46,155.15,141.28,1425.55,2254.4,0,''
2022-3-18,9:45:00,0.69,12.94,149.82,137.13,1400.26,2254.4,0,''
2022-3-18,9:30:00,7.91,10.37,146.13,134.71,1389.07,2254.4,0,''
2022-3-18,9:15:00,6.87,8.57,141.69,131.09,1431.33,2254.4,0,''
2022-3-18,9:00:00,9.88,7.23,138.38,125.21,1472.29,2254.4,0,''
2022-3-18,8:45:00,7.27,5.53,132.3,114.63,1480.95,2254.4,0,''
2022-3-18,8:30:00,6.74,4.13,126.22,109.13,1502.21,2254.4,0,''
2022-3-18,8:15:00,5.48,2.92,118.09,105.21,1532.85,2254.4,0,''
2022-3-18,8:00:00,4.72,2.38,109.69,102.13,1535.92,2254.4,0,''
2022-3-18,7:45:00,0.86,1.11,102.26,95.65,1541.37,2254.4,0,''
2022-3-18,7:30:00,-0.78,0.55,96.24,90.1,1566.41,2254.4,0,''
2022-3-18,7:15:00,0.47,0.38,91.24,84.56,1583.71,2254.4,0,''
2022-3-18,7:00:00,1.22,0.27,91.72,80.84,1598.06,2254.4,0,''
2022-3-18,6:45:00,1.96,0.14,87.01,71.2,1582.48,2254.4,0,''
2022-3-18,6:30:00,0.5,0.12,83.96,62.33,1580.32,2254.4,0,''
2022-3-18,6:15:00,-1.34,0.11,81.79,55.2,1571.44,2254.4,0,''
2022-3-18,6:00:00,-3.1,0.1,77.29,48.95,1563.02,2254.4,0,''
2022-3-18,5:45:00,-4.22,0.12,64.02,38.87,1556.2,2254.4,0,''
2022-3-18,5:30:00,-4.4,0.28,48.28,30.65,1553.43,2254.4,0,''
2022-3-18,5:15:00,-5.16,0.83,31,24.13,1583.53,2254.4,0,''
2022-3-18,5:00:00,-5.46,3.28,20.7,18.34,1584.62,2254.4,0,''
2022-3-18,4:45:00,-5.55,9.09,14.14,14.02,1568.34,2254.4,0,''
2022-3-18,4:30:00,-4.66,21.11,9.83,9.83,1566.69,2254.4,0,''
2022-3-18,4:15:00,-4.88,42.11,6.65,6.65,1554.78,2254.4,0,''
2022-3-18,4:00:00,6.88,69.84,4.77,4.77,1537.89,2254.4,0,''
2022-3-18,3:45:00,8.46,80.74,5.59,5.59,1509.83,2254.4,0,''
2022-3-18,3:30:00,9.93,93.44,6.94,7.15,1512.82,2254.4,0,''
2022-3-18,3:15:00,14.15,106.69,9.28,10.27,1512.48,2254.4,0.01,''
2022-3-18,3:00:00,12.9,120.51,16.09,16.28,1519.4,2254.4,0.01,''
2022-3-18,2:45:00,10.49,134.47,30.12,24.7,1527.97,2254.4,0,''
2022-3-18,2:30:00,13.04,151.4,43.51,36.13,1530.57,2254.4,0.01,''
2022-3-18,2:15:00,22.73,168.01,56.93,48.39,1542.92,2254.4,0.01,''
2022-3-18,2:00:00,36.99,188.41,76.65,65,1539.81,2254.4,0.02,''
2022-3-18,1:45:00,53.33,214.5,88.6,83.07,1550.27,2254.4,0.02,''
2022-3-18,1:30:00,74.12,244.51,97.85,103.34,1552.24,2254.4,0.03,''
2022-3-18,1:15:00,78.38,274.78,116.66,127.94,1562.46,2254.4,0.03,''
2022-3-18,1:00:00,118.9,304.7,139.64,154.4,1563.22,2254.4,0.05,''
2022-3-18,0:45:00,190.4,218.47,154.82,171.54,1579.53,2254.4,0.08,''
2022-3-18,0:30:00,213.65,240.24,170.8,190.4,1581.81,2254.4,0.09,''
2022-3-18,0:15:00,195.62,262.64,187.49,210.42,1583.95,2254.4,0.09,''
2022-3-18,0:00:00,193.01,284.83,206.51,230.12,1589.06,2254.4,0.09,''
2022-3-17,23:45:00,192.83,299.64,92.69,75.12,1125.92,2254.4,0.09,''
2022-3-17,23:30:00,197.99,314.55,94.72,78.26,1138.43,2254.4,0.09,''
2022-3-17,23:15:00,158.27,329.13,95.54,82.66,1124.47,2254.4,0.07,''
2022-3-17,23:00:00,116.16,343.19,96.31,86.96,1154.38,2254.4,0.05,''
2022-3-17,22:45:00,100.31,352.37,95.15,88.52,1171.29,2254.4,0.04,''
2022-3-17,22:30:00,74.56,360.86,93.33,89.57,1173.29,2254.4,0.03,''
2022-3-17,22:15:00,77.58,369.53,91.85,91.23,1182.39,2254.4,0.03,''
2022-3-17,22:00:00,95.91,378.36,91.21,91.58,1180.67,2254.4,0.04,''
2022-3-17,21:45:00,105.72,382.36,89.36,90.04,1187.47,2254.4,0.05,''
2022-3-17,21:30:00,112.62,386.47,87.33,88.86,1197.9,2254.4,0.05,''
2022-3-17,21:15:00,106.71,391.54,84.4,87.82,1200.03,2254.4,0.05,''
2022-3-17,21:00:00,105.9,396.72,82.39,87.43,1199.58,2254.4,0.05,''
2022-3-17,20:45:00,111.27,384.36,77.61,85.23,1202.04,2254.4,0.05,''
2022-3-17,20:30:00,117.16,372.41,72.5,82.7,1221.23,2254.4,0.05,''
2022-3-17,20:15:00,117.72,360.72,67.76,80.63,1235.57,2254.4,0.05,''
2022-3-17,20:00:00,127.87,348.84,63.91,78.56,1258.62,2254.4,0.06,''
2022-3-17,19:45:00,132.93,319.02,58.85,75.86,1286.22,2254.4,0.06,''
2022-3-17,19:30:00,132.15,289.55,55.11,73.99,1297.04,2254.4,0.06,''
2022-3-17,19:15:00,126.72,263.27,51.37,71.66,1319.23,2254.4,0.06,''
2022-3-17,19:00:00,131.07,238.8,45.85,67.03,1325.78,2254.4,0.06,''
2022-3-17,18:45:00,150.27,237.68,42.86,62.93,1287.35,2254.4,0.07,''
2022-3-17,18:30:00,135.37,218.64,42.05,58.66,1287.67,2254.4,0.06,''
2022-3-17,18:15:00,70.14,201.29,43.99,55.71,1263.23,2254.4,0.03,''
2022-3-17,18:00:00,45.56,187.23,47.1,54.46,1227.16,2254.4,0.02,''
2022-3-17,17:45:00,67.26,200.13,50.45,55.63,1189.93,2254.4,0.03,''
2022-3-17,17:30:00,82.07,214.42,51.77,56.32,1125.46,2254.4,0.04,''
2022-3-17,17:15:00,72.73,230.17,54.4,58.04,1080.14,2254.4,0.03,''
2022-3-17,17:00:00,99.21,245.83,57.14,58.65,1049.75,2254.4,0.04,''
2022-3-17,16:45:00,116.92,250.21,61.63,58.47,970.78,2254.4,0.05,''
2022-3-17,16:30:00,99.63,253.63,68.11,57.12,920.59,2254.4,0.04,''
2022-3-17,16:15:00,75.64,256.45,78.32,58.86,910.55,2254.4,0.03,''
2022-3-17,16:00:00,103.25,259.86,88.47,62.63,855.6,2254.4,0.05,''
2022-3-17,15:45:00,105,240.34,95.53,64.62,809.02,2254.4,0.05,''
2022-3-17,15:30:00,134.97,221.71,101.32,68.49,773.24,2254.4,0.06,''
2022-3-17,15:15:00,137.06,203.81,106.09,72.66,743.67,2254.4,0.06,''
2022-3-17,15:00:00,129.08,185.9,109.44,72.49,725.66,2254.4,0.06,''
2022-3-17,14:45:00,115.66,167.24,110.35,73.58,708.94,2254.4,0.05,''
2022-3-17,14:30:00,100.5,149.31,112.2,77.93,691.4,2254.4,0.04,''
2022-3-17,14:15:00,104.88,132.92,113.31,82.45,675.2,2254.4,0.05,''
2022-3-17,14:00:00,122.57,117.48,114.86,88.46,670.87,2254.4,0.05,''
2022-3-17,13:45:00,105.78,109.94,120.45,99.16,657.85,2254.4,0.05,''
2022-3-17,13:30:00,67.71,103.29,128.26,113.68,635.91,2254.4,0.03,''
2022-3-17,13:15:00,54.17,96.61,137.89,128.67,593.99,2254.4,0.02,''
2022-3-17,13:00:00,53.63,91.74,150.05,145.36,565.25,2254.4,0.02,''
2022-3-17,12:45:00,53.87,236.05,168.14,165.26,568.23,2254.4,0.02,''
2022-3-17,12:30:00,91.08,263.97,188.91,186.82,571.22,2254.4,0.04,''
2022-3-17,12:15:00,105.79,295.73,212.02,210.85,574.04,2254.4,0.05,''
2022-3-17,12:00:00,108.61,330.82,236.75,237.01,574.94,2254.4,0.05,''
2022-3-17,11:45:00,147.47,371.2,263.5,266.82,580.25,2254.4,0.07,''
2022-3-17,11:30:00,145.5,414.26,292.95,300.17,583.28,2254.4,0.06,''
2022-3-17,11:15:00,151.45,460.2,324.07,337.55,596.3,2254.4,0.07,''
2022-3-17,11:00:00,161.34,508.72,357.55,377.91,610.27,2254.4,0.07,''
2022-3-17,10:45:00,194.73,526.52,393.05,418.7,618.08,2254.4,0.09,''
2022-3-17,10:30:00,233.45,544.02,431.2,460.11,629.05,2254.4,0.1,''
2022-3-17,10:15:00,312.29,560.92,471.94,500.97,640.95,2254.4,0.14,''
2022-3-17,10:00:00,305.65,577.15,516.52,542.52,644.98,2254.4,0.14,''
2022-3-17,9:45:00,296.15,592.42,577.97,600.15,658.97,2254.4,0.13,''
2022-3-17,9:30:00,264.13,607.83,644.54,663.25,673.78,2254.4,0.12,''
2022-3-17,9:15:00,201.1,623.93,716.1,734.7,698.31,2254.4,0.09,''
2022-3-17,9:00:00,203.01,641.95,795.56,819.42,723.12,2254.4,0.09,''
2022-3-17,8:45:00,207.83,706.64,892.3,921.24,747.31,2254.4,0.09,''
2022-3-17,8:30:00,216.35,778.29,999.19,1025.72,756.07,2254.4,0.1,''
2022-3-17,8:15:00,273.49,855.62,1111.77,1123.83,776.25,2254.4,0.12,''
2022-3-17,8:00:00,336.69,939.29,1221.21,1210.91,797.45,2254.4,0.15,''
2022-3-17,7:45:00,470.1,1068.32,1325.55,1301.6,822.72,2254.4,0.21,''
2022-3-17,7:30:00,548.49,1199.42,1416.67,1403,841.6,2254.4,0.24,''
2022-3-17,7:15:00,582.96,1330.57,1495.88,1508.79,861.63,2254.4,0.26,''
2022-3-17,7:00:00,761.81,1457.18,1584.75,1593.97,877.69,2254.4,0.34,''
2022-3-17,6:45:00,888.43,1670.9,1633.91,1621.13,881.81,2254.4,0.39,''
2022-3-17,6:30:00,926.75,1768.69,1679.94,1649.85,885.92,2254.4,0.41,''
2022-3-17,6:15:00,991.92,1864.46,1731.42,1701.63,886.44,2254.4,0.44,''
2022-3-17,6:00:00,1203.73,1938.55,1769.96,1745.6,890.07,2254.4,0.53,''
2022-3-17,5:45:00,1313.58,1994.06,1781.71,1760.29,893.79,2254.4,0.58,''
2022-3-17,5:30:00,1437.74,2033.08,1798.11,1769.51,856.06,2254.4,0.64,''
2022-3-17,5:15:00,1559.48,2058.35,1825.32,1770.61,826.54,2254.4,0.69,"-80,800"
2022-3-17,5:00:00,1526.98,2079.45,1850.44,1786.58,805.13,2254.4,0.68,"-180,800"
2022-3-17,4:45:00,1635.76,2090.08,1860.46,1831.41,784.6,2254.4,0.73,"-256,400"
2022-3-17,4:30:00,1748.47,2094.6,1861.62,1859.35,737.96,2254.4,0.78,"-256,400"
2022-3-17,4:15:00,1774.58,2095.43,1880.74,1885.13,680.74,2254.4,0.79,"-256,400"
2022-3-17,4:00:00,2084.23,2101.03,1896.34,1897.69,657.25,2254.4,0.92,''
2022-3-17,3:45:00,1965.55,2099.92,1910.66,1909.55,677,2254.4,0.87,''
2022-3-17,3:30:00,2033.02,2101.43,1906.58,1904.85,673.45,2254.4,0.9,''
2022-3-17,3:15:00,2078.74,2101.32,1909.28,1903.22,705.68,2254.4,0.92,''
2022-3-17,3:00:00,2093.86,2094.86,1907.42,1908.53,723.13,2254.4,0.93,''
2022-3-17,2:45:00,2133.58,2115.91,1911.19,1908.58,755.09,2254.4,0.95,''
2022-3-17,2:30:00,2063.34,2126.51,1913.12,1905.98,736.4,2254.4,0.92,''
